entity_code,entity_name,entity_type,start_time,duration_sec,datasource,method,score,outage_condition
23671,AS23671 (JMN-AS-ID),asn,2026-07-12T00:50:00+00:00,59100,bgp,median,3648.148148148148,outage
12418,AS12418 (QUANTUM),asn,2026-07-12T00:55:00+00:00,14700,bgp,median,460.5263157894737,outage
44387,AS44387 (REEDLAN-AS),asn,2026-07-12T00:55:00+00:00,2100,bgp,median,3500.0,outage
32875,AS32875 (VIRPUS),asn,2026-07-12T02:00:00+00:00,3600,bgp,median,214.28571428571428,outage
136384,AS136384 (OPTIX-AS-AP),asn,2026-07-12T02:05:00+00:00,13500,bgp,median,511.36363636363643,outage
11941,AS11941 (PWLLP-AS001),asn,2026-07-12T02:15:00+00:00,40500,bgp,median,3068.1818181818185,outage
18434,AS18434 (FNIS),asn,2026-07-12T02:30:00+00:00,1500,bgp,median,26.88172043010753,outage
36911,AS36911 (DOPC-AS-US),asn,2026-07-12T02:35:00+00:00,7200,bgp,median,10838.709677419354,outage
34470,AS34470 (PTKOM-AS),asn,2026-07-12T02:35:00+00:00,9000,bgp,median,1285.7142857142858,outage
3548,AS3548 (),asn,2026-07-12T02:40:00+00:00,12300,bgp,median,241.1764705882353,outage
8069,AS8069 (MICROSOFT-CORP-MSN-AS-BLOCK),asn,2026-07-12T02:40:00+00:00,4500,bgp,median,84.50704225352113,outage
34927,AS34927 (iFog-GmbH),asn,2026-07-12T02:45:00+00:00,1200,bgp,median,114.28571428571429,outage
1651,AS1651 (CABLELYNX),asn,2026-07-12T03:10:00+00:00,1200,bgp,median,2000.0,outage
57563,AS57563 (MUI),asn,2026-07-12T03:15:00+00:00,1800,bgp,median,1666.6666666666667,outage
20326,AS20326 (TERASWITCH),asn,2026-07-12T03:15:00+00:00,74700,bgp,median,1546.5838509316768,outage
24631,AS24631 (FANAPTELECOM-FCP),asn,2026-07-12T03:15:00+00:00,1800,bgp,median,155.94059405940595,outage
51336,AS51336 (Gemzo),asn,2026-07-12T03:35:00+00:00,9900,bgp,median,532.258064516129,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T03:45:00+00:00,900,bgp,median,17.70956316410862,outage
39246,AS39246 (LIULINNET),asn,2026-07-12T03:45:00+00:00,8400,bgp,median,840.0,outage
58895,AS58895 (EBONE1-PK),asn,2026-07-12T03:45:00+00:00,900,bgp,median,138.88888888888889,outage
32875,AS32875 (VIRPUS),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,214.28571428571428,outage
27176,AS27176 (DATAWAGON),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,139.53488372093025,outage
58466,AS58466 (CT-Guangzhou-IDC),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,97.16599190283401,outage
18881,AS18881 (),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,1494.2528735632184,outage
17428,AS17428 (CHINA-ABITCOOL),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,1052.6315789473683,outage
59045,AS59045 (SUNHONGS),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,2160.0,outage
56282,AS56282 (VClouD),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,2400.0,outage
55990,AS55990 (HWCSNET),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,553.4804753820034,outage
38365,AS38365 (Baidu),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,179.23186344238974,outage
59019,AS59019 (BJKSCNET),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,302.3255813953488,outage
45079,AS45079 (GDSNET),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,2914.285714285714,outage
4816,AS4816 (CHINANET-IDC-GD),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,348.83720930232556,outage
28086,AS28086 (),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,999.9999999999999,outage
12066,AS12066 (),asn,2026-07-12T04:00:00+00:00,3600,bgp,median,5433.165829145729,outage
44803,AS44803 (WEBDOCK-AS),asn,2026-07-12T04:00:00+00:00,1200,bgp,median,470.5882352941176,outage
28964,AS28964 (ORIONTELEKOMTIM-AS),asn,2026-07-12T04:20:00+00:00,9300,bgp,median,688.8888888888889,outage
26616,AS26616 (),asn,2026-07-12T04:20:00+00:00,9000,bgp,median,14000.0,outage
48851,AS48851 (radware),asn,2026-07-12T04:45:00+00:00,4500,bgp,median,129.3103448275862,outage
262253,AS262253 (),asn,2026-07-12T04:45:00+00:00,4500,bgp,median,5755.813953488372,outage
262589,AS262589 (),asn,2026-07-12T04:45:00+00:00,4500,bgp,median,97.40259740259741,outage
27843,AS27843 (),asn,2026-07-12T04:45:00+00:00,4500,bgp,median,488.1656804733728,outage
37568,AS37568 (NUoS-ASN),asn,2026-07-12T04:45:00+00:00,7200,bgp,median,12000.0,outage
265605,AS265605 (),asn,2026-07-12T04:50:00+00:00,69000,bgp,median,4600.0,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T04:55:00+00:00,8700,bgp,median,222.55017709563165,outage
24634,AS24634 (Cyberia-AS),asn,2026-07-12T05:05:00+00:00,39300,bgp,median,1139.1304347826087,outage
4604,AS4604 (HOUSTON-ISD),asn,2026-07-12T05:05:00+00:00,18600,bgp,median,7750.0,outage
28376,AS28376 (),asn,2026-07-12T05:15:00+00:00,2700,bgp,median,463.235294117647,outage
18196,AS18196 (SEVENSTAR-AS),asn,2026-07-12T05:20:00+00:00,1800,bgp,median,157.89473684210526,outage
136334,AS136334 (VNPL-AS),asn,2026-07-12T05:20:00+00:00,1800,bgp,median,1770.4918032786884,outage
271907,AS271907 (),asn,2026-07-12T05:40:00+00:00,1200,bgp,median,127.65957446808511,outage
264628,AS264628 (),asn,2026-07-12T05:40:00+00:00,1200,bgp,median,121.21212121212122,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-12T06:00:00+00:00,7200,bgp,median,4800.0,outage
29049,AS29049 (Delta-Telecom-AS),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,117.6470588235294,outage
51396,AS51396 (PFCLOUD),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,499.99999999999994,outage
13213,AS13213 (UK2NET-AS),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,967.3913043478261,outage
199242,AS199242 (malakmadze),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,413.7931034482758,outage
50300,AS50300 (CUSTDC),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,139.53488372093025,outage
12778,AS12778 (SGN),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,92.3076923076923,outage
136787,AS136787 (TEFINCOMSA-AS-AP),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,85.27918781725889,outage
138915,AS138915 (KAOPU-HK),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,118.54103343465046,outage
16260,AS16260 (GTT-AUS),asn,2026-07-12T06:00:00+00:00,3600,bgp,median,187.5,outage
38247,AS38247 (VIETNAMOBILE-AS-VN),asn,2026-07-12T06:05:00+00:00,5100,bgp,median,2402.173913043478,outage
17428,AS17428 (CHINA-ABITCOOL),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,526.3157894736842,outage
59045,AS59045 (SUNHONGS),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,1080.0,outage
56282,AS56282 (VClouD),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,1200.0,outage
55990,AS55990 (HWCSNET),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,276.7402376910017,outage
38365,AS38365 (Baidu),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,89.61593172119487,outage
59019,AS59019 (BJKSCNET),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,151.1627906976744,outage
45079,AS45079 (GDSNET),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,1457.142857142857,outage
4816,AS4816 (CHINANET-IDC-GD),asn,2026-07-12T06:30:00+00:00,1800,bgp,median,174.41860465116278,outage
211057,AS211057 (ps-astra),asn,2026-07-12T06:50:00+00:00,61800,bgp,median,4904.761904761905,outage
1493,AS1493 (DNIC-ASBLK-01492-01493),asn,2026-07-12T07:05:00+00:00,900,bgp,median,36.734693877551024,outage
8069,AS8069 (MICROSOFT-CORP-MSN-AS-BLOCK),asn,2026-07-12T07:55:00+00:00,3900,bgp,median,73.23943661971832,outage
17025,AS17025 (ZAYO-CUSTOMER-17025),asn,2026-07-12T08:05:00+00:00,3000,bgp,median,151.5151515151515,outage
28417,AS28417 (),asn,2026-07-12T08:30:00+00:00,55800,bgp,median,9300.0,outage
18002,AS18002 (WORLDPHONE-IN),asn,2026-07-12T08:35:00+00:00,87600,bgp,median,3020.689655172414,outage
7590,AS7590 (COMSATS),asn,2026-07-12T09:10:00+00:00,2100,bgp,median,124.99999999999999,outage
17471,AS17471 (CYBERNET-BD-AS),asn,2026-07-12T09:35:00+00:00,900,bgp,median,120.96774193548387,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T09:55:00+00:00,1500,bgp,median,41.32231404958678,outage
2,AS2 (UDEL-DCN),asn,2026-07-12T10:00:00+00:00,3600,bgp,median,407.9320113314448,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-12T10:00:00+00:00,3600,bgp,median,2169.5760598503743,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-12T10:00:00+00:00,3600,bgp,median,124.99999999999999,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-12T10:00:00+00:00,3600,bgp,median,65.57377049180329,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-12T10:00:00+00:00,7200,bgp,median,4800.0,outage
15499,AS15499 (GECITS-EU),asn,2026-07-12T10:10:00+00:00,900,bgp,median,1200.0,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T10:25:00+00:00,1500,bgp,median,41.32231404958678,outage
37027,AS37027 (SIMBANET-AS),asn,2026-07-12T11:10:00+00:00,1200,bgp,median,75.9493670886076,outage
197207,AS197207 (MCCI-AS),asn,2026-07-12T11:20:00+00:00,900,bgp,median,21.90780465540849,outage
44539,AS44539 (REDI),asn,2026-07-12T11:25:00+00:00,1200,bgp,median,551.7241379310344,outage
59478,AS59478 (IPSERVICE-AS),asn,2026-07-12T11:30:00+00:00,900,bgp,median,375.0,outage
52308,AS52308 (),asn,2026-07-12T11:40:00+00:00,23100,bgp,median,427.77777777777777,outage
58256,AS58256 (refatec),asn,2026-07-12T11:45:00+00:00,6600,bgp,median,354.83870967741933,outage
37531,AS37531 (AIRTEL-NIGER),asn,2026-07-12T11:55:00+00:00,2100,bgp,median,81.39534883720931,outage
2,AS2 (UDEL-DCN),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,407.9320113314448,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,2169.5760598503743,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,124.99999999999999,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,65.57377049180329,outage
29049,AS29049 (Delta-Telecom-AS),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,117.6470588235294,outage
51396,AS51396 (PFCLOUD),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,499.99999999999994,outage
13213,AS13213 (UK2NET-AS),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,967.3913043478261,outage
199242,AS199242 (malakmadze),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,413.7931034482758,outage
50300,AS50300 (CUSTDC),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,139.53488372093025,outage
12778,AS12778 (SGN),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,92.3076923076923,outage
136787,AS136787 (TEFINCOMSA-AS-AP),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,91.27789046653145,outage
138915,AS138915 (KAOPU-HK),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,118.54103343465046,outage
37684,AS37684 (ANGANI-AS),asn,2026-07-12T12:00:00+00:00,3600,bgp,median,999.9999999999999,outage
51428,AS51428 (IRONNET-AS),asn,2026-07-12T12:00:00+00:00,12000,bgp,median,20000.0,outage
62864,AS62864 (NILAS),asn,2026-07-12T12:10:00+00:00,42600,bgp,median,15585.365853658537,outage
48851,AS48851 (radware),asn,2026-07-12T12:25:00+00:00,2100,bgp,median,60.34482758620689,outage
262253,AS262253 (),asn,2026-07-12T12:25:00+00:00,2100,bgp,median,2686.046511627907,outage
262589,AS262589 (),asn,2026-07-12T12:25:00+00:00,2100,bgp,median,45.45454545454545,outage
27843,AS27843 (),asn,2026-07-12T12:25:00+00:00,2100,bgp,median,227.81065088757398,outage
13530,AS13530 (DANA-HOLDING-CORPORATION),asn,2026-07-12T12:40:00+00:00,1800,bgp,median,120.0,outage
58895,AS58895 (EBONE1-PK),asn,2026-07-12T13:00:00+00:00,1200,bgp,median,185.1851851851852,outage
262808,AS262808 (),asn,2026-07-12T13:35:00+00:00,37500,bgp,median,2155.1724137931033,outage
2,AS2 (UDEL-DCN),asn,2026-07-12T14:00:00+00:00,3600,bgp,median,407.9320113314448,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-12T14:00:00+00:00,3600,bgp,median,2169.5760598503743,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-12T14:00:00+00:00,3600,bgp,median,124.99999999999999,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-12T14:00:00+00:00,3600,bgp,median,65.57377049180329,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-12T14:00:00+00:00,7200,bgp,median,4800.0,outage
32875,AS32875 (VIRPUS),asn,2026-07-12T14:00:00+00:00,3600,bgp,median,214.28571428571428,outage
13,AS13 (DNIC-AS-00013),asn,2026-07-12T14:25:00+00:00,900,bgp,median,1495.1456310679612,outage
22541,AS22541 (),asn,2026-07-12T14:35:00+00:00,2100,bgp,median,94.5945945945946,outage
262913,AS262913 (),asn,2026-07-12T14:55:00+00:00,3300,bgp,median,157.14285714285714,outage
16260,AS16260 (GTT-AUS),asn,2026-07-12T15:15:00+00:00,2700,bgp,median,140.625,outage
44387,AS44387 (REEDLAN-AS),asn,2026-07-12T15:25:00+00:00,3300,bgp,median,5500.0,outage
58895,AS58895 (EBONE1-PK),asn,2026-07-12T16:25:00+00:00,1200,bgp,median,185.1851851851852,outage
272083,AS272083 (),asn,2026-07-12T16:30:00+00:00,1800,bgp,median,234.375,outage
25585,AS25585 (KENCOMP),asn,2026-07-12T17:25:00+00:00,7500,bgp,median,10000.0,outage
16116,AS16116 (),asn,2026-07-12T17:40:00+00:00,29400,bgp,median,1451.851851851852,outage
36972,AS36972 (MTNSD),asn,2026-07-12T17:40:00+00:00,1200,bgp,median,22.847100175746924,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-12T18:00:00+00:00,7200,bgp,median,3000.0,outage
44486,AS44486 (SYNLINQ),asn,2026-07-12T18:00:00+00:00,3600,bgp,median,146.34146341463415,outage
17287,AS17287 (),asn,2026-07-12T19:10:00+00:00,3300,bgp,median,5500.0,outage
15472,AS15472 (ASN-NEWSOFT),asn,2026-07-12T19:20:00+00:00,1500,bgp,median,2386.3636363636365,outage
9708,AS9708 (pknu-as),asn,2026-07-12T19:25:00+00:00,3000,bgp,median,5000.0,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-12T19:30:00+00:00,29400,bgp,median,49000.0,outage
45588,AS45588 (BTCL-ISP-AS),asn,2026-07-12T19:30:00+00:00,1500,bgp,median,74.8502994011976,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-12T20:00:00+00:00,6900,bgp,median,239.5833333333333,outage
27176,AS27176 (DATAWAGON),asn,2026-07-12T20:00:00+00:00,3600,bgp,median,139.53488372093025,outage
58466,AS58466 (CT-Guangzhou-IDC),asn,2026-07-12T20:00:00+00:00,3600,bgp,median,97.16599190283401,outage
18881,AS18881 (),asn,2026-07-12T20:00:00+00:00,3600,bgp,median,1494.2528735632184,outage
17161,AS17161 (MARSH),asn,2026-07-12T20:10:00+00:00,13800,bgp,median,3054.6875,outage
51997,AS51997 (ASKET-AS),asn,2026-07-12T20:15:00+00:00,3300,bgp,median,125.00000000000001,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T20:30:00+00:00,4200,bgp,median,115.56603773584905,outage
17411,AS17411 (IO-GLOBAL-AP),asn,2026-07-12T20:55:00+00:00,2700,bgp,median,81.81818181818181,outage
197207,AS197207 (MCCI-AS),asn,2026-07-12T21:00:00+00:00,900,bgp,median,51.51757188498403,outage
40410,AS40410 (USFRCS-BGP),asn,2026-07-12T21:10:00+00:00,20400,bgp,median,373.62637362637366,outage
197207,AS197207 (MCCI-AS),asn,2026-07-12T21:20:00+00:00,2100,bgp,median,204.47284345047925,outage
11340,AS11340 (),asn,2026-07-12T21:20:00+00:00,3600,bgp,median,206.8965517241379,outage
54448,AS54448 (GREENFIELD-COMMUNICATIONS),asn,2026-07-12T21:35:00+00:00,8700,bgp,median,13840.90909090909,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-12T21:55:00+00:00,8700,bgp,median,170.99056603773585,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-12T22:00:00+00:00,7200,bgp,median,3600.0,outage
44486,AS44486 (SYNLINQ),asn,2026-07-12T22:00:00+00:00,3600,bgp,median,146.34146341463415,outage
197207,AS197207 (MCCI-AS),asn,2026-07-12T22:15:00+00:00,10800,bgp,median,1051.5746234596074,outage
3548,AS3548 (),asn,2026-07-12T22:30:00+00:00,3000,bgp,median,117.64705882352942,outage
199242,AS199242 (malakmadze),asn,2026-07-12T23:05:00+00:00,3300,bgp,median,189.65517241379308,outage
9463,AS9463 (ESSENTIALENERGY-AS-AP),asn,2026-07-12T23:05:00+00:00,3300,bgp,median,916.6666666666665,outage
197328,AS197328 (INETLTD),asn,2026-07-12T23:05:00+00:00,3300,bgp,median,250.00000000000003,outage
32875,AS32875 (VIRPUS),asn,2026-07-12T23:15:00+00:00,2700,bgp,median,160.7142857142857,outage
198218,AS198218 (HTS-PET),asn,2026-07-12T23:15:00+00:00,21000,bgp,median,593.2203389830509,outage
17428,AS17428 (CHINA-ABITCOOL),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,1052.6315789473683,outage
59045,AS59045 (SUNHONGS),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,2160.0,outage
56282,AS56282 (VClouD),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,2400.0,outage
55990,AS55990 (HWCSNET),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,553.4804753820034,outage
38365,AS38365 (Baidu),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,179.23186344238974,outage
59019,AS59019 (BJKSCNET),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,302.3255813953488,outage
45079,AS45079 (GDSNET),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,2914.285714285714,outage
4816,AS4816 (CHINANET-IDC-GD),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,348.83720930232556,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,853.3333333333333,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,115.38461538461539,outage
33549,AS33549 (WHIPCORD),asn,2026-07-13T00:00:00+00:00,3600,bgp,median,2571.428571428571,outage
